Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Train/Epoch,Train/Entropy,Train/KL,Train/StopIter,Train/PolicyRatio,Train/PolicyRatio/Min,Train/PolicyRatio/Max,Train/PolicyRatio/Std,Train/LR,Train/PolicyStd,TotalEnvSteps,Loss/Loss_pi,Loss/Loss_pi/Delta,Value/Adv,Loss/Loss_reward_critic,Loss/Loss_reward_critic/Delta,Value/reward,Loss/Loss_cost_critic,Loss/Loss_cost_critic/Delta,Value/cost,Time/Total,Time/Rollout,Time/Update,Time/Epoch,Time/FPS,Metrics/LagrangeMultiplier,Metrics/LagrangeMultiplier/Min,Metrics/LagrangeMultiplier/Max,Metrics/LagrangeMultiplier/Std
-0.9950053095817566,333.79998779296875,1000.0,0.0,1.4147632122039795,0.013472112827003002,40.0,1.000237226486206,1.000237226486206,1.000237226486206,0.009143760427832603,0.0002969999914057553,0.9958620667457581,5000.0,-0.04944382980465889,-0.04944382980465889,0.11265526711940765,0.016508478671312332,0.016508478671312332,0.15435166656970978,22.634321212768555,22.634321212768555,0.05317499488592148,59.3786735534668,36.55790328979492,22.820772171020508,59.3786735534668,84.20531463623047,0.01099999900907278,0.01099999900907278,0.01099999900907278,0.0
-0.23420903086662292,277.70001220703125,1000.0,1.0,1.4141700267791748,0.016584860160946846,40.0,1.000687599182129,1.000687599182129,1.000687599182129,0.010043345391750336,0.00029399999766610563,0.9953635334968567,10000.0,-0.04378500580787659,0.005658823996782303,-0.07985395938158035,0.011516901664435863,-0.004991577006876469,0.08944839984178543,13.331955909729004,-9.30236530303955,-1.461937427520752,126.25089263916016,42.064884185791016,24.762405395507812,66.8272933959961,74.81973266601562,0.020890027284622192,0.020890027284622192,0.020890027284622192,0.0
-0.022875845432281494,268.26666259765625,1000.0,2.0,1.4037518501281738,0.01645084097981453,40.0,0.9962670803070068,0.9962670803070068,0.9962670803070068,0.009762412868440151,0.000291000003926456,0.984947144985199,15000.0,-0.05001199617981911,-0.00622699037194252,-0.016975045204162598,0.00681496923789382,-0.004701932426542044,0.16295669972896576,7.8056817054748535,-5.52627420425415,4.103617191314697,190.13169860839844,41.288455963134766,22.550682067871094,63.83913803100586,78.32186126708984,0.030737292021512985,0.030737292021512985,0.030737292021512985,0.0
0.24686995148658752,238.0500030517578,1000.0,3.0,1.3943686485290527,0.015613148920238018,40.0,0.9958915114402771,0.9958915114402771,0.9958915114402771,0.01063556782901287,0.0002880000101868063,0.9757553339004517,20000.0,-0.0505538135766983,-0.0005418173968791962,0.022565148770809174,0.006971228867769241,0.00015625962987542152,0.14748667180538177,3.7053394317626953,-4.100342273712158,-3.570805549621582,257.5867004394531,44.842987060546875,22.570833206176758,67.413818359375,74.16876983642578,0.04047630727291107,0.04047630727291107,0.04047630727291107,0.0
0.30712470412254333,232.16000366210938,1000.0,4.0,1.3742544651031494,0.015053074806928635,40.0,0.9969157576560974,0.9969157576560974,0.9969157576560974,0.00958503782749176,0.0002849999873433262,0.9563280344009399,25000.0,-0.0559784397482872,-0.005424626171588898,0.06286658346652985,0.003252045251429081,-0.0037191836163401604,0.09684983640909195,4.814891815185547,1.1095523834228516,6.532351493835449,319.9341125488281,39.743309020996094,22.55910873413086,62.30242156982422,80.25370025634766,0.05014108866453171,0.05014108866453171,0.05014108866453171,0.0
0.4702496826648712,264.1666564941406,1000.0,5.0,1.3643462657928467,0.015185748226940632,40.0,0.9967250227928162,0.9967250227928162,0.9967250227928162,0.010241189040243626,0.00028199999360367656,0.94691002368927,30000.0,-0.05229172855615616,0.0036867111921310425,-0.057218581438064575,0.010495921596884727,0.0072438763454556465,0.12459671497344971,6.791305065155029,1.9764132499694824,12.064467430114746,385.9544677734375,43.23634338378906,22.738975524902344,65.9753189086914,75.7859115600586,0.059857554733753204,0.059857554733753204,0.059857554733753204,0.0
1.0165233612060547,263.4285583496094,1000.0,6.0,1.3388751745224,0.01867128349840641,40.0,0.9971992373466492,0.9971992373466492,0.9971992373466492,0.00970359519124031,0.0002789999998640269,0.9231911301612854,35000.0,-0.058620646595954895,-0.006328918039798737,-0.08337350934743881,0.01700349897146225,0.006507577374577522,0.2501092553138733,5.873331069946289,-0.9179739952087402,15.71370792388916,448.85003662109375,39.73794174194336,23.11934471130371,62.85728454589844,79.54527282714844,0.06960982829332352,0.06960982829332352,0.06960982829332352,0.0
1.526794195175171,249.97500610351562,1000.0,7.0,1.3178532123565674,0.018501630052924156,40.0,0.9974629282951355,0.9974629282951355,0.9974629282951355,0.010225297883152962,0.00027600000612437725,0.9041903614997864,40000.0,-0.057246673852205276,0.0013739727437496185,0.013534742407500744,0.028141967952251434,0.011138468980789185,0.2899664640426636,5.059793949127197,-0.8135371208190918,11.611258506774902,513.1533813476562,41.044918060302734,23.21514129638672,64.26006317138672,77.80883026123047,0.079354427754879,0.079354427754879,0.079354427754879,0.0
2.179927349090576,235.26666259765625,1000.0,8.0,1.2998745441436768,0.01757611706852913,40.0,0.9998739361763,0.9998739361763,0.9998739361763,0.010173479095101357,0.0002730000123847276,0.8881967663764954,45000.0,-0.05791158601641655,-0.0006649121642112732,0.013708194717764854,0.02731022797524929,-0.0008317399770021439,0.353394478559494,4.053736686706543,-1.0060572624206543,11.90410327911377,577.31494140625,40.911407470703125,23.211841583251953,64.12325286865234,77.97483825683594,0.08905211091041565,0.08905211091041565,0.08905211091041565,0.0
2.675703763961792,222.97999572753906,1000.0,9.0,1.2927969694137573,0.014875734224915504,40.0,0.996603786945343,0.996603786945343,0.996603786945343,0.009395983070135117,0.0002699999895412475,0.8818735480308533,50000.0,-0.055355314165353775,0.0025562718510627747,0.03978902846574783,0.028536520898342133,0.001226292923092842,0.4744434654712677,3.5987308025360107,-0.4550058841705322,12.68605899810791,645.286376953125,44.348453521728516,23.584928512573242,67.93338012695312,73.60151672363281,0.09867614507675171,0.09867614507675171,0.09867614507675171,0.0
3.2526891231536865,211.9199981689453,1000.0,10.0,1.2623655796051025,0.019341008737683296,40.0,0.999697744846344,0.999697744846344,0.999697744846344,0.010329539887607098,0.00026699999580159783,0.855265200138092,55000.0,-0.06610853224992752,-0.010753218084573746,0.10856083035469055,0.016913259401917458,-0.011623261496424675,0.32314011454582214,5.174503803253174,1.575773000717163,16.845521926879883,714.2816772460938,46.01457595825195,22.935653686523438,68.95022583007812,72.51607513427734,0.1082058772444725,0.1082058772444725,0.1082058772444725,0.0
